,SOLD DATE,PROPERTY TYPE,ADDRESS,CITY,STATE OR PROVINCE,ZIP OR POSTAL CODE,PRICE,BEDS,BATHS,SQUARE FEET,LOT SIZE,YEAR BUILT,DAYS ON MARKET,$/SQUARE FEET,HOA/MONTH,MLS#,LATITUDE,LONGITUDE,FILENAME,COLLECTION,NEIGHBORHOOD
12843,2019-04-26,Townhouse,18513 Burin Ave,Redondo Beach,CA,90278.0,849900,3.0,2.5,1575.0,12019.0,2019.0,286.0,540.0,215.0,SB18254772,33.8624804,-118.3536913,torrance_townhome-600K_plus.csv,2,Torrance
15163,2019-04-26,Townhouse,18513 Burin Ave,Redondo Beach,CA,90278.0,849900,3.0,2.5,1575.0,12019.0,2019.0,286.0,540.0,215.0,SB18254772,33.8624804,-118.3536913,redondo_townhome-3-beds.csv,2,Redondo Beach
12914,2020-01-23,Townhouse,18514 Grevillea Ave,Redondo Beach,CA,90278.0,849000,3.0,2.5,1511.0,12019.0,2019.0,14.0,562.0,175.0,SB19116535,33.8624234,-118.3541111,torrance_townhome-600K_plus.csv,2,Torrance
15034,2020-01-23,Townhouse,18514 Grevillea Ave,Redondo Beach,CA,90278.0,849000,3.0,2.5,1511.0,12019.0,2019.0,14.0,562.0,175.0,SB19116535,33.8624234,-118.3541111,redondo_townhome-3-beds.csv,2,Redondo Beach
14881,2019-04-16,Single Family Residential,18514 Kingsdale Ave,Redondo Beach,CA,90278.0,725000,3.0,2.0,920.0,6001.0,1956.0,296.0,788.0,0.0,SB19050510,33.8624451,-118.35649029999999,torrance_sfh-700-800k.csv,2,Torrance
12363,2019-04-16,Single Family Residential,18514 Kingsdale Ave,Redondo Beach,CA,90278.0,725000,3.0,2.0,920.0,6001.0,1956.0,296.0,788.0,0.0,SB19050510,33.8624451,-118.35649029999999,redondo_sfh-0_3_beds_1M_or_less.csv,2,Redondo Beach
13104,2019-11-18,Townhouse,18515 Burin Ave,Redondo Beach,CA,90278.0,820000,3.0,2.5,1575.0,12019.0,2019.0,80.0,521.0,215.0,SB19151318,33.8624189,-118.35365630000001,torrance_townhome-600K_plus.csv,2,Torrance
15032,2019-11-18,Townhouse,18515 Burin Ave,Redondo Beach,CA,90278.0,820000,3.0,2.5,1575.0,12019.0,2019.0,80.0,521.0,215.0,SB19151318,33.8624189,-118.35365630000001,redondo_townhome-3-beds.csv,2,Redondo Beach
12900,2019-04-26,Townhouse,18517 Burin Ave,Redondo Beach,CA,90278.0,839900,3.0,2.5,1575.0,12019.0,2019.0,286.0,533.0,230.0,SB19097877,33.862475,-118.353706,torrance_townhome-600K_plus.csv,2,Torrance
15165,2019-04-26,Townhouse,18517 Burin Ave,Redondo Beach,CA,90278.0,839900,3.0,2.5,1575.0,12019.0,2019.0,286.0,533.0,230.0,SB19097877,33.862475,-118.353706,redondo_townhome-3-beds.csv,2,Redondo Beach
12364,2019-08-02,Single Family Residential,18518 Grevillea Ave,Redondo Beach,CA,90278.0,849000,3.0,2.0,1288.0,4492.0,1952.0,188.0,659.0,0.0,DW19132726,33.8623165,-118.3541162,redondo_sfh-0_3_beds_1M_or_less.csv,2,Redondo Beach
17899,2019-08-02,Single Family Residential,18518 Grevillea Ave,Redondo Beach,CA,90278.0,849000,3.0,2.0,1288.0,4492.0,1952.0,188.0,659.0,0.0,DW19132726,33.8623165,-118.3541162,torrance_sfh-800-900K.csv,2,Torrance
14698,2019-08-23,Single Family Residential,18518 Haas Ave,Torrance,CA,90504.0,800000,3.0,2.0,1885.0,7290.0,1955.0,167.0,424.0,0.0,SB19157319,33.86225,-118.316629,torrance_sfh-700-800k.csv,2,Torrance
17742,2019-08-23,Single Family Residential,18518 Haas Ave,Torrance,CA,90504.0,800000,3.0,2.0,1885.0,7290.0,1955.0,167.0,424.0,0.0,SB19157319,33.86225,-118.316629,torrance_sfh-800-900K.csv,2,Torrance
14859,2019-10-11,Single Family Residential,18628 Prairie Ave,Torrance,CA,90504.0,800000,3.0,1.75,1564.0,6293.0,1961.0,118.0,512.0,0.0,SB19177906,33.8610958,-118.34343249999999,torrance_sfh-700-800k.csv,2,Torrance
17885,2019-10-11,Single Family Residential,18628 Prairie Ave,Torrance,CA,90504.0,800000,3.0,1.75,1564.0,6293.0,1961.0,118.0,512.0,0.0,SB19177906,33.8610958,-118.34343249999999,torrance_sfh-800-900K.csv,2,Torrance
16813,2018-04-18,Mobile/Manufactured Home,18801 Hawthorne #18,Torrance,CA,90504.0,70000,2.0,1.0,1169.7239057239058,79801.5,1967.0,659.0,59.84318150416801,0.0,SB18032920,33.860345200000005,-118.3538284,torrance_nosfh-notownhome-nocondo.csv,2,Torrance
16117,2018-04-18,Mobile/Manufactured Home,18801 Hawthorne #18,Torrance,CA,90504.0,70000,2.0,1.0,1169.7239057239058,79801.5,1967.0,659.0,59.84318150416801,0.0,SB18032920,33.860345200000005,-118.3538284,redondo_nosfh_nocondo_notownhome.csv,2,Redondo Beach
16811,2018-11-06,Mobile/Manufactured Home,18801 Hawthorne Blvd #52,Torrance,CA,90504.0,39000,1.0,1.0,600.0,79801.5,1960.0,457.0,65.0,0.0,SB18261645,33.860345200000005,-118.3538284,torrance_nosfh-notownhome-nocondo.csv,2,Torrance
16115,2018-11-06,Mobile/Manufactured Home,18801 Hawthorne Blvd #52,Torrance,CA,90504.0,39000,1.0,1.0,600.0,79801.5,1960.0,457.0,65.0,0.0,SB18261645,33.860345200000005,-118.3538284,redondo_nosfh_nocondo_notownhome.csv,2,Redondo Beach
16118,2019-12-18,Mobile/Manufactured Home,18801 Hawthorne Blvd #60,Torrance,CA,90504.0,89000,2.0,1.75,880.0,79801.5,1970.0,50.0,101.0,0.0,CV19166201,33.860345200000005,-118.3538284,redondo_nosfh_nocondo_notownhome.csv,2,Redondo Beach
16814,2019-12-18,Mobile/Manufactured Home,18801 Hawthorne Blvd #60,Torrance,CA,90504.0,89000,2.0,1.75,880.0,79801.5,1970.0,50.0,101.0,0.0,CV19166201,33.860345200000005,-118.3538284,torrance_nosfh-notownhome-nocondo.csv,2,Torrance
16812,2018-09-20,Mobile/Manufactured Home,18801 Hawthorne Blvd #68,Torrance,CA,90504.0,76000,2.0,1.0,880.0,79801.5,1979.0,504.0,86.0,0.0,PV18178619,33.860345200000005,-118.3538284,torrance_nosfh-notownhome-nocondo.csv,2,Torrance
16116,2018-09-20,Mobile/Manufactured Home,18801 Hawthorne Blvd #68,Torrance,CA,90504.0,76000,2.0,1.0,880.0,79801.5,1979.0,504.0,86.0,0.0,PV18178619,33.860345200000005,-118.3538284,redondo_nosfh_nocondo_notownhome.csv,2,Redondo Beach
17015,2019-09-30,Mobile/Manufactured Home,18801 Hawthorne Blvd #75,Torrance,CA,90504.0,33500,2.0,1.0,600.0,79801.5,1961.0,129.0,56.0,0.0,CV19126068,33.860345200000005,-118.3538284,torrance_nosfh-notownhome-nocondo.csv,2,Torrance
16055,2019-09-30,Mobile/Manufactured Home,18801 Hawthorne Blvd #75,Torrance,CA,90504.0,33500,2.0,1.0,600.0,79801.5,1961.0,129.0,56.0,0.0,CV19126068,33.860345200000005,-118.3538284,redondo_nosfh_nocondo_notownhome.csv,2,Redondo Beach
16056,2020-01-08,Mobile/Manufactured Home,18801 Hawthorne Blvd #97,Torrance,CA,90504.0,78500,2.0,2.0,1169.7239057239058,295456.0,1976.0,29.0,67.10985354395984,0.0,SB19240616,33.860345200000005,-118.3538284,redondo_nosfh_nocondo_notownhome.csv,2,Redondo Beach
17016,2020-01-08,Mobile/Manufactured Home,18801 Hawthorne Blvd #97,Torrance,CA,90504.0,78500,2.0,2.0,1169.7239057239058,295456.0,1976.0,29.0,67.10985354395984,0.0,SB19240616,33.860345200000005,-118.3538284,torrance_nosfh-notownhome-nocondo.csv,2,Torrance
14727,2019-08-30,Single Family Residential,18909 Roselle Ave,Torrance,CA,90504.0,700000,3.0,2.0,1502.0,6515.0,1968.0,160.0,466.0,0.0,NP19159650,33.8589026,-118.3433869,torrance_sfh-700-800k.csv,2,Torrance
13193,2019-08-30,Single Family Residential,18909 Roselle Ave,Torrance,CA,90504.0,700000,3.0,2.0,1502.0,6515.0,1968.0,160.0,466.0,0.0,NP19159650,33.8589026,-118.3433869,torrance_sfh-3beds-0-700k.csv,2,Torrance
2214,2018-05-15,Single Family Residential,19102 Coslin Ave,Carson,CA,90746.0,600000,4.0,2.0,1577.0,6324.0,1961.0,620.0,380.0,0.0,SB18071954,33.856960799999996,-118.2512233,carson_sfh_550_to_600K.csv,1,Carson
10117,2018-05-15,Single Family Residential,19102 Coslin Ave,Carson,CA,90746.0,600000,4.0,2.0,1577.0,6324.0,1961.0,620.0,380.0,0.0,SB18071954,33.856960799999996,-118.2512233,carson_sfh_600K_plus.csv,1,Carson
2196,2018-08-01,Single Family Residential,19115 Hillford Ave,Carson,CA,90746.0,550000,3.0,2.0,1750.0,5003.0,1965.0,542.0,314.0,0.0,OC18144607,33.8566102,-118.24569550000001,carson_sfh_550_to_600K.csv,1,Carson
2947,2018-08-01,Single Family Residential,19115 Hillford Ave,Carson,CA,90746.0,550000,3.0,2.0,1750.0,5003.0,1965.0,542.0,314.0,0.0,OC18144607,33.8566102,-118.24569550000001,carson_sfh_450_to_540K.csv,1,Carson
12038,2018-08-31,Single Family Residential,1918 W 237Th St,Torrance,CA,90501.0,900000,4.0,2.0,1962.0,5761.0,1968.0,524.0,459.0,0.0,PW18136569,33.8096153,-118.312382,torrance_sfh-4beds-0-900k.csv,2,Torrance
13639,2018-08-31,Single Family Residential,1918 W 237Th St,Torrance,CA,90501.0,900000,4.0,2.0,1962.0,5761.0,1968.0,524.0,459.0,0.0,PW18136569,33.8096153,-118.312382,torrance_sfh-4beds-900K-plus.csv,2,Torrance
11723,2019-01-26,Condo/Co-op,1920 Pacific Coast Hwy #208,Redondo Beach,CA,90277.0,752500,1.0,1.0,869.0,65121.0,2018.0,376.0,866.0,412.0,OC19015064,33.8165214,-118.37604250000001,torrance_condos-500K_plus.csv,2,Torrance
17317,2019-01-26,Condo/Co-op,1920 Pacific Coast Hwy #208,Redondo Beach,CA,90277.0,752500,1.0,1.0,869.0,65121.0,2018.0,376.0,866.0,412.0,OC19015064,33.8165214,-118.37604250000001,redondo_condos.csv,2,Redondo Beach
12873,2019-08-16,Townhouse,1920 S Pacific Coast Hwy #101,Redondo Beach,CA,90277.0,1180000,3.0,3.5,1749.0,65121.0,2018.0,174.0,675.0,440.0,OC19165188,33.8159505,-118.37615590000001,torrance_townhome-600K_plus.csv,2,Torrance
15066,2019-08-16,Townhouse,1920 S Pacific Coast Hwy #101,Redondo Beach,CA,90277.0,1180000,3.0,3.5,1749.0,65121.0,2018.0,174.0,675.0,440.0,OC19165188,33.8159505,-118.37615590000001,redondo_townhome-3-beds.csv,2,Redondo Beach
12845,2019-03-30,Townhouse,1920 S Pacific Coast Hwy #106,Redondo Beach,CA,90277.0,998000,3.0,3.5,1749.0,65121.0,2018.0,313.0,571.0,440.0,OC19049097,33.8165214,-118.37604250000001,torrance_townhome-600K_plus.csv,2,Torrance
15229,2019-03-30,Townhouse,1920 S Pacific Coast Hwy #106,Redondo Beach,CA,90277.0,998000,3.0,3.5,1749.0,65121.0,2018.0,313.0,571.0,440.0,OC19049097,33.8165214,-118.37604250000001,redondo_townhome-3-beds.csv,2,Redondo Beach
13111,2019-05-08,Townhouse,1920 S Pacific Coast Hwy #107,Redondo Beach,CA,90277.0,998000,3.0,3.5,1749.0,65121.0,2018.0,274.0,571.0,440.0,OC19037264,33.8165214,-118.37604250000001,torrance_townhome-600K_plus.csv,2,Torrance
15231,2019-05-08,Townhouse,1920 S Pacific Coast Hwy #107,Redondo Beach,CA,90277.0,998000,3.0,3.5,1749.0,65121.0,2018.0,274.0,571.0,440.0,OC19037264,33.8165214,-118.37604250000001,redondo_townhome-3-beds.csv,2,Redondo Beach
14978,2019-05-04,Townhouse,1920 S Pacific Coast Hwy #108,Redondo Beach,CA,90277.0,998000,3.0,3.5,1749.0,65121.0,2018.0,278.0,571.0,440.0,OC19100859,33.8159505,-118.37615590000001,redondo_townhome-3-beds.csv,2,Redondo Beach
12846,2019-05-04,Townhouse,1920 S Pacific Coast Hwy #108,Redondo Beach,CA,90277.0,998000,3.0,3.5,1749.0,65121.0,2018.0,278.0,571.0,440.0,OC19100859,33.8159505,-118.37615590000001,torrance_townhome-600K_plus.csv,2,Torrance
15246,2019-07-17,Townhouse,1920 S Pacific Coast Hwy #109,Redondo Beach,CA,90277.0,1065000,3.0,3.5,1749.0,65121.0,2019.0,204.0,609.0,440.0,OC19165186,33.8159505,-118.37615590000001,redondo_townhome-3-beds.csv,2,Redondo Beach
12848,2019-07-17,Townhouse,1920 S Pacific Coast Hwy #109,Redondo Beach,CA,90277.0,1065000,3.0,3.5,1749.0,65121.0,2019.0,204.0,609.0,440.0,OC19165186,33.8159505,-118.37615590000001,torrance_townhome-600K_plus.csv,2,Torrance
14977,2019-05-02,Townhouse,1920 S Pacific Coast Hwy #110,Redondo Beach,CA,90277.0,1075000,3.0,3.5,1749.0,65121.0,2018.0,280.0,615.0,440.0,OC19098278,33.8159505,-118.37615590000001,redondo_townhome-3-beds.csv,2,Redondo Beach
13109,2019-05-02,Townhouse,1920 S Pacific Coast Hwy #110,Redondo Beach,CA,90277.0,1075000,3.0,3.5,1749.0,65121.0,2018.0,280.0,615.0,440.0,OC19098278,33.8159505,-118.37615590000001,torrance_townhome-600K_plus.csv,2,Torrance
15232,2019-05-29,Townhouse,1920 S Pacific Coast Hwy #112,Redondo Beach,CA,90277.0,1148888,3.0,3.5,1749.0,65121.0,2018.0,253.0,657.0,440.0,OC19037322,33.8165214,-118.37604250000001,redondo_townhome-3-beds.csv,2,Redondo Beach
13112,2019-05-29,Townhouse,1920 S Pacific Coast Hwy #112,Redondo Beach,CA,90277.0,1148888,3.0,3.5,1749.0,65121.0,2018.0,253.0,657.0,440.0,OC19037322,33.8165214,-118.37604250000001,torrance_townhome-600K_plus.csv,2,Torrance
15230,2019-05-07,Townhouse,1920 S Pacific Coast Hwy #116,Redondo Beach,CA,90277.0,1098000,3.0,3.0,1984.0,65121.0,2018.0,275.0,553.0,450.0,OC19037276,33.8165214,-118.37604250000001,redondo_townhome-3-beds.csv,2,Redondo Beach
13110,2019-05-07,Townhouse,1920 S Pacific Coast Hwy #116,Redondo Beach,CA,90277.0,1098000,3.0,3.0,1984.0,65121.0,2018.0,275.0,553.0,450.0,OC19037276,33.8165214,-118.37604250000001,torrance_townhome-600K_plus.csv,2,Torrance
15153,2019-03-28,Townhouse,1920 S Pacific Coast Hwy #120,Redondo Beach,CA,90277.0,1162000,3.0,2.5,1984.0,65121.0,2018.0,315.0,586.0,451.0,OC18244770,33.8165214,-118.37604250000001,redondo_townhome-3-beds.csv,2,Redondo Beach
13151,2019-03-28,Townhouse,1920 S Pacific Coast Hwy #120,Redondo Beach,CA,90277.0,1162000,3.0,2.5,1984.0,65121.0,2018.0,315.0,586.0,451.0,OC18244770,33.8165214,-118.37604250000001,torrance_townhome-600K_plus.csv,2,Torrance
11742,2019-11-09,Condo/Co-op,1920 S Pacific Coast Hwy #201,Redondo Beach,CA,90277.0,974500,2.0,2.0,1342.0,65121.0,2018.0,89.0,726.0,430.0,OC19220079,33.8159505,-118.37615590000001,torrance_condos-500K_plus.csv,2,Torrance
17145,2019-11-09,Condo/Co-op,1920 S Pacific Coast Hwy #201,Redondo Beach,CA,90277.0,974500,2.0,2.0,1342.0,65121.0,2018.0,89.0,726.0,430.0,OC19220079,33.8159505,-118.37615590000001,redondo_condos.csv,2,Redondo Beach
11815,2018-11-14,Condo/Co-op,1920 S Pacific Coast Hwy #204,Redondo Beach,CA,90277.0,923564,2.0,2.0,1230.0,65121.0,2018.0,449.0,751.0,430.0,OC18271754,33.8165214,-118.37604250000001,torrance_condos-500K_plus.csv,2,Torrance
17315,2018-11-14,Condo/Co-op,1920 S Pacific Coast Hwy #204,Redondo Beach,CA,90277.0,923564,2.0,2.0,1230.0,65121.0,2018.0,449.0,751.0,430.0,OC18271754,33.8165214,-118.37604250000001,redondo_condos.csv,2,Redondo Beach
11901,2019-02-28,Condo/Co-op,1920 S Pacific Coast Hwy #205,Redondo Beach,CA,90277.0,947500,2.0,2.0,1230.0,65121.0,2018.0,343.0,770.0,430.0,OC19039577,33.8165214,-118.37604250000001,torrance_condos-500K_plus.csv,2,Torrance
17319,2019-02-28,Condo/Co-op,1920 S Pacific Coast Hwy #205,Redondo Beach,CA,90277.0,947500,2.0,2.0,1230.0,65121.0,2018.0,343.0,770.0,430.0,OC19039577,33.8165214,-118.37604250000001,redondo_condos.csv,2,Redondo Beach
11724,2019-01-26,Condo/Co-op,1920 S Pacific Coast Hwy #213,Redondo Beach,CA,90277.0,960500,2.0,2.0,1342.0,65121.0,2018.0,376.0,716.0,430.0,OC19015068,33.8165214,-118.37604250000001,torrance_condos-500K_plus.csv,2,Torrance
17318,2019-01-26,Condo/Co-op,1920 S Pacific Coast Hwy #213,Redondo Beach,CA,90277.0,960500,2.0,2.0,1342.0,65121.0,2018.0,376.0,716.0,430.0,OC19015068,33.8165214,-118.37604250000001,redondo_condos.csv,2,Redondo Beach
17218,2019-09-30,Condo/Co-op,1920 S Pacific Coast Hwy #214,Redondo Beach,CA,90277.0,940000,2.0,2.0,1230.0,65121.0,2018.0,129.0,764.0,430.0,OC19128258,33.8159505,-118.37615590000001,redondo_condos.csv,2,Redondo Beach
11738,2019-09-30,Condo/Co-op,1920 S Pacific Coast Hwy #214,Redondo Beach,CA,90277.0,940000,2.0,2.0,1230.0,65121.0,2018.0,129.0,764.0,430.0,OC19128258,33.8159505,-118.37615590000001,torrance_condos-500K_plus.csv,2,Torrance
17316,2019-01-21,Condo/Co-op,1920 S Pacific Coast Hwy #215,Redondo Beach,CA,90277.0,995500,2.0,2.0,1342.0,65121.0,2018.0,381.0,742.0,430.0,OC19010937,33.8165214,-118.37604250000001,redondo_condos.csv,2,Redondo Beach
11722,2019-01-21,Condo/Co-op,1920 S Pacific Coast Hwy #215,Redondo Beach,CA,90277.0,995500,2.0,2.0,1342.0,65121.0,2018.0,381.0,742.0,430.0,OC19010937,33.8165214,-118.37604250000001,torrance_condos-500K_plus.csv,2,Torrance
17325,2019-08-26,Condo/Co-op,1920 S Pacific Coast Hwy #303,Redondo Beach,CA,90277.0,1050000,1.0,1.5,1420.0,65121.0,2018.0,164.0,739.0,435.0,OC19201135,33.8159505,-118.37615590000001,redondo_condos.csv,2,Redondo Beach
11761,2019-08-26,Condo/Co-op,1920 S Pacific Coast Hwy #303,Redondo Beach,CA,90277.0,1050000,1.0,1.5,1420.0,65121.0,2018.0,164.0,739.0,435.0,OC19201135,33.8159505,-118.37615590000001,torrance_condos-500K_plus.csv,2,Torrance
11903,2019-08-26,Condo/Co-op,1920 S Pacific Coast Hwy #304,Redondo Beach,CA,90277.0,1130000,2.0,2.0,1420.0,65121.0,2018.0,164.0,796.0,435.0,OC19201172,33.8159505,-118.37615590000001,torrance_condos-500K_plus.csv,2,Torrance
17144,2019-08-26,Condo/Co-op,1920 S Pacific Coast Hwy #304,Redondo Beach,CA,90277.0,1130000,2.0,2.0,1420.0,65121.0,2018.0,164.0,796.0,435.0,OC19201172,33.8159505,-118.37615590000001,redondo_condos.csv,2,Redondo Beach
11902,2019-05-23,Condo/Co-op,1920 S Pacific Coast Hwy #311,Redondo Beach,CA,90277.0,1175000,2.0,2.0,1418.0,65121.0,2018.0,259.0,829.0,430.0,OC19114284,33.8159505,-118.37615590000001,torrance_condos-500K_plus.csv,2,Torrance
17076,2019-05-23,Condo/Co-op,1920 S Pacific Coast Hwy #311,Redondo Beach,CA,90277.0,1175000,2.0,2.0,1418.0,65121.0,2018.0,259.0,829.0,430.0,OC19114284,33.8159505,-118.37615590000001,redondo_condos.csv,2,Redondo Beach
11743,2019-12-15,Condo/Co-op,1920 S Pacific Coast Hwy #315,Redondo Beach,CA,90277.0,1100000,2.0,2.0,1526.0,65121.0,2019.0,53.0,721.0,435.0,OC19274716,33.8159505,-118.37615590000001,torrance_condos-500K_plus.csv,2,Torrance
17219,2019-12-15,Condo/Co-op,1920 S Pacific Coast Hwy #315,Redondo Beach,CA,90277.0,1100000,2.0,2.0,1526.0,65121.0,2019.0,53.0,721.0,435.0,OC19274716,33.8159505,-118.37615590000001,redondo_condos.csv,2,Redondo Beach
15911,2019-09-27,Single Family Residential,19202 Ronald Ave,Torrance,CA,90503.0,1181325,5.0,4.0,3087.0,9112.0,1956.0,132.0,383.0,0.0,SB19112208,33.8561026,-118.374178,redondo_sfh-4_plus_beds.csv,2,Redondo Beach
18004,2019-09-27,Single Family Residential,19202 Ronald Ave,Torrance,CA,90503.0,1181325,5.0,4.0,3087.0,9112.0,1956.0,132.0,383.0,0.0,SB19112208,33.8561026,-118.374178,torrance_sfh-5-plus-beds.csv,2,Torrance
2893,2018-10-25,Single Family Residential,19208 Annalee Ave,Carson,CA,90746.0,550000,4.0,2.0,1472.0,6820.0,1961.0,457.0,374.0,0.0,18-383124,33.8567297,-118.25295919999999,carson_sfh_450_to_540K.csv,1,Carson
2141,2018-10-25,Single Family Residential,19208 Annalee Ave,Carson,CA,90746.0,550000,4.0,2.0,1472.0,6820.0,1961.0,457.0,374.0,0.0,18-383124,33.8567297,-118.25295919999999,carson_sfh_550_to_600K.csv,1,Carson
10140,2019-09-05,Single Family Residential,19509 Caney Ave,Carson,CA,90746.0,600000,4.0,2.0,1586.0,6200.0,1961.0,142.0,378.0,0.0,PW19130619,33.8539152,-118.2549236,carson_sfh_600K_plus.csv,1,Carson
2235,2019-09-05,Single Family Residential,19509 Caney Ave,Carson,CA,90746.0,600000,4.0,2.0,1586.0,6200.0,1961.0,142.0,378.0,0.0,PW19130619,33.8539152,-118.2549236,carson_sfh_550_to_600K.csv,1,Carson
4449,2018-09-14,Townhouse,1951 Rolling Vista Dr #44,Lomita,CA,90717.0,516000,3.0,2.5,1777.0,214207.0,1965.0,498.0,290.0,415.0,SB18194121,33.7759198,-118.31420870000001,rolling-hills-estates_no_sfh.csv,1,Rolling Hills Estates
3381,2018-09-14,Townhouse,1951 Rolling Vista Dr #44,Lomita,CA,90717.0,516000,3.0,2.5,1777.0,214207.0,1965.0,498.0,290.0,415.0,SB18194121,33.7759198,-118.31420870000001,lomita_01_nosfh.csv,1,Lomita
3382,2019-07-31,Townhouse,1958 Rolling Vista Dr #34,Lomita,CA,90717.0,580000,3.0,3.0,1777.0,214207.0,1965.0,178.0,326.0,410.0,SB19091635,33.7759198,-118.31420870000001,lomita_01_nosfh.csv,1,Lomita
4438,2019-07-31,Townhouse,1958 Rolling Vista Dr #34,Lomita,CA,90717.0,580000,3.0,3.0,1777.0,214207.0,1965.0,178.0,326.0,410.0,SB19091635,33.7759198,-118.31420870000001,rolling-hills-estates_no_sfh.csv,1,Rolling Hills Estates
2339,2018-09-18,Single Family Residential,19615 Dunbrooke Ave,Carson,CA,90746.0,550000,4.0,2.0,1813.0,5813.0,1964.0,494.0,303.0,0.0,SB18163491,33.8528371,-118.26506470000001,carson_sfh_550_to_600K.csv,1,Carson
3151,2018-09-18,Single Family Residential,19615 Dunbrooke Ave,Carson,CA,90746.0,550000,4.0,2.0,1813.0,5813.0,1964.0,494.0,303.0,0.0,SB18163491,33.8528371,-118.26506470000001,carson_sfh_450_to_540K.csv,1,Carson
13153,2019-12-16,Single Family Residential,1965 W 218Th St,Torrance,CA,90501.0,700000,3.0,2.0,1446.0,1625.0,1925.0,52.0,484.0,0.0,PW19262711,33.8297477,-118.31601599999999,torrance_sfh-3beds-0-700k.csv,2,Torrance
14679,2019-12-16,Single Family Residential,1965 W 218Th St,Torrance,CA,90501.0,700000,3.0,2.0,1446.0,1625.0,1925.0,52.0,484.0,0.0,PW19262711,33.8297477,-118.31601599999999,torrance_sfh-700-800k.csv,2,Torrance
4485,2019-11-04,Townhouse,1967 Rolling Vista Dr #58,Lomita,CA,90717.0,525000,3.0,2.5,1553.0,214207.0,1965.0,82.0,338.0,425.0,SB19227092,33.7759198,-118.31420870000001,rolling-hills-estates_no_sfh.csv,1,Rolling Hills Estates
3384,2019-11-04,Townhouse,1967 Rolling Vista Dr #58,Lomita,CA,90717.0,525000,3.0,2.5,1553.0,214207.0,1965.0,82.0,338.0,425.0,SB19227092,33.7759198,-118.31420870000001,lomita_01_nosfh.csv,1,Lomita
3340,2019-04-22,Townhouse,1984 #7 Rolling Vista Dr,Lomita,CA,70717.0,425000,3.0,2.5,1563.0,196020.0,1965.0,278.0,272.0,425.0,EV19025438,33.7786336,-118.3147972,lomita_01_nosfh.csv,1,Lomita
4616,2019-04-22,Townhouse,1984 #7 Rolling Vista Dr,Lomita,CA,70717.0,425000,3.0,2.5,1563.0,196020.0,1965.0,278.0,272.0,425.0,EV19025438,33.7786336,-118.3147972,rolling-hills-estates_no_sfh.csv,1,Rolling Hills Estates
4484,2019-11-01,Townhouse,1984 Rolling Vista Dr #8,Lomita,CA,90717.0,475000,3.0,1.75,1563.0,12019.0,1965.0,85.0,304.0,425.0,SB19148253,33.7759198,-118.31420870000001,rolling-hills-estates_no_sfh.csv,1,Rolling Hills Estates
3383,2019-11-01,Townhouse,1984 Rolling Vista Dr #8,Lomita,CA,90717.0,475000,3.0,1.75,1563.0,12019.0,1965.0,85.0,304.0,425.0,SB19148253,33.7759198,-118.31420870000001,lomita_01_nosfh.csv,1,Lomita
2142,2018-07-20,Single Family Residential,19911 Tillman Ave,Carson,CA,90746.0,550000,4.0,2.0,1712.0,4579.0,1970.0,554.0,321.0,0.0,IV18132072,33.8504865,-118.2538729,carson_sfh_550_to_600K.csv,1,Carson
2895,2018-07-20,Single Family Residential,19911 Tillman Ave,Carson,CA,90746.0,550000,4.0,2.0,1712.0,4579.0,1970.0,554.0,321.0,0.0,IV18132072,33.8504865,-118.2538729,carson_sfh_450_to_540K.csv,1,Carson
13750,2019-11-15,Single Family Residential,19927 Tomlee Ave,Torrance,CA,90503.0,1350000,4.0,2.5,2284.0,5731.0,1970.0,83.0,591.0,0.0,SB19230994,33.850561600000006,-118.37733270000001,torrance_sfh-4beds-900K-plus.csv,2,Torrance
15854,2019-11-15,Single Family Residential,19927 Tomlee Ave,Torrance,CA,90503.0,1350000,4.0,2.5,2284.0,5731.0,1970.0,83.0,591.0,0.0,SB19230994,33.850561600000006,-118.37733270000001,redondo_sfh-4_plus_beds.csv,2,Redondo Beach
13784,2019-08-07,Single Family Residential,20003 Mildred Ave,Torrance,CA,90503.0,1155000,3.0,2.0,1667.0,6224.0,1970.0,183.0,693.0,0.0,SB19160612,33.850182000000004,-118.37638100000001,torrance_sfh-900K-plus.csv,2,Torrance
17391,2019-08-07,Single Family Residential,20003 Mildred Ave,Torrance,CA,90503.0,1155000,3.0,2.0,1667.0,6224.0,1970.0,183.0,693.0,0.0,SB19160612,33.850182000000004,-118.37638100000001,redondo_sfh-0-3_beds_1M_plus.csv,2,Redondo Beach
17585,2019-07-01,Single Family Residential,20008 Tomlee Ave,Torrance,CA,90503.0,1120000,3.0,2.0,1667.0,5001.0,1970.0,220.0,672.0,0.0,SB19125657,33.850017,-118.3766217,redondo_sfh-0-3_beds_1M_plus.csv,2,Redondo Beach
